Date,Description,Amount,Balance
10/23/2022 03:14PM,Panther Grocery 74,-6.98,619.41
10/23/2022 09:16AM,Panther Grocery 74,-4.58,626.39
10/22/2022 04:25PM,Panther Grocery 74,-5.19,630.97
10/21/2022 01:47PM,Panther Grocery 74,-7.38,636.16
10/21/2022 09:43AM,Panther Grocery 74,-4.58,643.54
10/20/2022 12:03PM,Panther Grocery 74,-6.78,648.12
10/19/2022 12:16PM,Panther Grocery 74,-7.18,654.90
10/19/2022 09:44AM,Panther Grocery 74,-4.58,662.08
10/17/2022 09:33AM,Panther Grocery 74,-4.58,666.66
10/16/2022 02:48PM,Panther Grocery 74,-6.78,671.24
10/16/2022 10:01AM,Panther Grocery 74,-4.58,678.02
10/14/2022 02:21PM,Panther Grocery 74,-9.57,682.60
10/13/2022 12:10PM,Panther Grocery 74,-3.99,692.17
10/07/2022 11:03AM,Panther Grocery 74,-7.18,696.16
10/06/2022 03:04PM,Panther Grocery 74,-9.86,703.34
10/05/2022 01:34PM,Center Court 76,-5.49,713.20
10/05/2022 09:20AM,Panther Grocery 74,-3.29,718.69
10/04/2022 12:21PM,Panther Grocery 74,-9.17,721.98
10/03/2022 11:05AM,Panther Grocery 74,-8.48,731.15
